c
c This is glucose 4.0 --  based on MiniSAT (Many thanks to MiniSAT team)
c
c ========================================[ Problem Statistics ]===========================================
c |                                                                                                       |
c |  Number of variables:         59600                                                                   |
c |  Number of clauses:         6514477                                                                   |
c |  Parse time:                   0.92 s                                                                 |
c |                                                                                                       |
c | Preprocesing is fully done
c Too many clauses... No preprocessing
c |  Simplification time:          0.19 s                                                                 |
c |                                                                                                       |
c ========================================[ MAGIC CONSTANTS ]==============================================
c | Constants are supposed to work well together :-)                                                      |
c | however, if you find better choices, please let us known...                                           |
c |-------------------------------------------------------------------------------------------------------|
c | Adapt dynamically the solver after 100000 conflicts (restarts, reduction strategies...)               |
c |-------------------------------------------------------------------------------------------------------|
c |                                |                                |                                     |
c | - Restarts:                    | - Reduce Clause DB:            | - Minimize Asserting:               |
c |   * LBD Queue    :     50      |   * First     :   2000         |    * size <  30                     |
c |   * Trail  Queue :   5000      |   * Inc       :    300         |    * lbd  <   6                     |
c |   * K            :   0.80      |   * Special   :   1000         |                                     |
c |   * R            :   1.40      |   * Protected :  (lbd)< 30     |                                     |
c |                                |                                |                                     |
c ==================================[ Search Statistics (every  10000 conflicts) ]=========================
c |                                                                                                       |
c |          RESTARTS           |          ORIGINAL         |              LEARNT              | Progress |
c |    68039     35559      165 |   49279  3573953  7248566 |    92   497342    35753 10718509 | 17.317 % |
c |    68112     35586      165 |   49279  3573953  7248566 |    92   507342    35762 10718509 | 17.317 % |
c |    68194     35604      165 |   49274  3573355  7247370 |    92   517330    35770 10718509 | 17.326 % |
c |    68252     35613      165 |   49274  3573355  7247370 |    92   527330    35780 10718509 | 17.326 % |
c |    68332     35631      165 |   49274  3573355  7247370 |    92   537330    35783 10718509 | 17.326 % |
c |    68422     35648      165 |   49273  3573284  7247228 |    92   547324    35789 10718509 | 17.327 % |
c |    68497     35674      164 |   49273  3573284  7247228 |    92   557324    35799 10718509 | 17.327 % |
c |    68552     35713      164 |   49273  3573284  7247228 |    93   330388    35811 10955445 | 17.327 % |
c |    68622     35720      164 |   49273  3573284  7247228 |    93   340388    35822 10955445 | 17.327 % |
c |    68675     35734      164 |   49273  3573284  7247228 |    93   350388    35825 10955445 | 17.327 % |
c |    68750     35750      164 |   49273  3573284  7247228 |    93   360388    35828 10955445 | 17.327 % |
c |    68823     35766      164 |   49272  3573217  7247094 |    93   370386    35838 10955445 | 17.329 % |
c |    68889     35778      164 |   49272  3573217  7247094 |    93   380386    35846 10955445 | 17.329 % |
c |    68959     35792      164 |   49270  3573177  7247014 |    93   390382    35856 10955445 | 17.332 % |
c |    69013     35818      164 |   49270  3573087  7246834 |    93   400379    35865 10955445 | 17.332 % |
c |    69074     35847      164 |   49269  3572827  7246314 |    93   410372    35874 10955445 | 17.334 % |
c |    69135     35858      164 |   49269  3572827  7246314 |    93   420372    35885 10955445 | 17.334 % |
c |    69191     35878      164 |   49269  3572827  7246314 |    93   430372    35895 10955445 | 17.334 % |
c |    69237     35888      164 |   49269  3572827  7246314 |    93   440372    35904 10955445 | 17.334 % |
c |    69329     35900      164 |   49266  3572752  7246164 |    93   450359    35917 10955445 | 17.339 % |
c |    69405     35912      164 |   49266  3572279  7245218 |    93   460359    35928 10955445 | 17.339 % |
c |    69474     35942      164 |   49266  3572279  7245218 |    93   470359    35932 10955445 | 17.339 % |
c |    69545     35982      164 |   49266  3572279  7245218 |    93   480359    35942 10955445 | 17.339 % |
c |    69600     36006      164 |   49264  3572160  7244980 |    93   490345    35964 10955445 | 17.342 % |
c |    69653     36025      164 |   49264  3572114  7244888 |    93   500340    35972 10955445 | 17.342 % |
c |    69679     36053      164 |   49264  3572114  7244888 |    93   510340    35978 10955445 | 17.342 % |
c |    69733     36068      164 |   49262  3572039  7244738 |    93   520338    35992 10955445 | 17.346 % |
c |    69798     36099      164 |   49260  3571688  7244036 |    93   530322    35999 10955445 | 17.349 % |
c |    69857     36122      164 |   49260  3571688  7244036 |    93   540322    36009 10955445 | 17.349 % |
c |    69928     36148      164 |   49260  3571688  7244036 |    93   550322    36018 10955445 | 17.349 % |
c |    70003     36180      164 |   49260  3571688  7244036 |    93   560322    36031 10955445 | 17.349 % |
c |    70089     36184      164 |   49260  3571688  7244036 |    93   570322    36040 10955445 | 17.349 % |
c |    70156     36203      164 |   49258  3571512  7243684 |    94   339877    36052 11195882 | 17.352 % |
c |    70236     36237      164 |   49251  3570432  7241524 |    94   349833    36059 11195882 | 17.364 % |
c |    70302     36256      164 |   49251  3570432  7241524 |    94   359833    36060 11195882 | 17.364 % |
c |    70371     36279      164 |   49251  3570432  7241524 |    94   369833    36071 11195882 | 17.364 % |
c |    70437     36297      164 |   49251  3570432  7241524 |    94   379833    36080 11195882 | 17.364 % |
c |    70513     36319      164 |   49250  3570316  7241292 |    94   389832    36084 11195882 | 17.366 % |
c |    70565     36350      164 |   49237  3568005  7236670 |    94   399781    36092 11195882 | 17.388 % |
c |    70634     36368      164 |   49237  3568005  7236670 |    94   409781    36096 11195882 | 17.388 % |
c |    70692     36397      164 |   49237  3568005  7236670 |    94   419781    36104 11195882 | 17.388 % |
c |    70751     36410      164 |   49237  3568005  7236670 |    94   429781    36116 11195882 | 17.388 % |
c |    70788     36419      164 |   49236  3567926  7236512 |    94   439780    36127 11195882 | 17.389 % |
c |    70843     36450      164 |   49236  3567926  7236512 |    94   449780    36140 11195882 | 17.389 % |
c |    70882     36464      164 |   49236  3567926  7236512 |    94   459780    36145 11195882 | 17.389 % |
c |    70918     36488      164 |   49236  3567926  7236512 |    94   469780    36153 11195882 | 17.389 % |
c |    70992     36516      164 |   49236  3567926  7236512 |    94   479780    36161 11195882 | 17.389 % |
c |    71074     36536      164 |   49236  3567926  7236512 |    94   489780    36166 11195882 | 17.389 % |
c |    71127     36580      164 |   49236  3567926  7236512 |    94   499780    36174 11195882 | 17.389 % |
c |    71192     36590      164 |   49236  3567926  7236512 |    94   509780    36185 11195882 | 17.389 % |
c |    71264     36610      164 |   49236  3567926  7236512 |    94   519780    36189 11195882 | 17.389 % |
c |    71334     36629      164 |   49236  3567926  7236512 |    94   529780    36194 11195882 | 17.389 % |
c |    71414     36646      164 |   49235  3567841  7236342 |    94   539779    36199 11195882 | 17.391 % |
c |    71479     36659      164 |   49234  3567780  7236220 |    94   549777    36206 11195882 | 17.393 % |
c |    71562     36684      164 |   49232  3567780  7236220 |    94   559775    36217 11195882 | 17.396 % |
c |    71639     36711      164 |   49232  3567489  7235638 |    94   569754    36225 11195882 | 17.396 % |
c |    71692     36731      164 |   49231  3567232  7235124 |    95   338570    36233 11437046 | 17.398 % |
c |    71774     36761      164 |   49231  3567232  7235124 |    95   348570    36241 11437046 | 17.398 % |
c |    71835     36785      164 |   49230  3566797  7234254 |    95   358569    36247 11437046 | 17.399 % |
c |    71908     36801      164 |   49230  3566797  7234254 |    95   368569    36251 11437046 | 17.399 % |
c |    71978     36824      164 |   49230  3566797  7234254 |    95   378569    36260 11437046 | 17.399 % |
c |    72044     36839      164 |   49229  3566468  7233596 |    95   388568    36262 11437046 | 17.401 % |
c |    72097     36865      164 |   49229  3566468  7233596 |    95   398568    36267 11437046 | 17.401 % |
c |    72184     36877      164 |   49229  3566468  7233596 |    95   408568    36275 11437046 | 17.401 % |
c |    72252     36897      164 |   49225  3566136  7232932 |    95   418547    36285 11437046 | 17.408 % |
c |    72331     36918      164 |   49225  3565982  7232624 |    95   428544    36290 11437046 | 17.408 % |
c |    72432     36934      164 |   49225  3565982  7232624 |    95   438544    36293 11437046 | 17.408 % |
c |    72500     36953      164 |   49225  3565982  7232624 |    95   448544    36301 11437046 | 17.408 % |
c |    72543     36979      164 |   49225  3565982  7232624 |    95   458544    36312 11437046 | 17.408 % |
c |    72618     37000      164 |   49225  3565982  7232624 |    95   468544    36321 11437046 | 17.408 % |
c |    72712     37021      164 |   49225  3565982  7232624 |    95   478544    36330 11437046 | 17.408 % |
c |    72776     37055      164 |   49224  3565858  7232376 |    95   488538    36339 11437046 | 17.409 % |
c |    72822     37086      164 |   49224  3565858  7232376 |    95   498538    36345 11437046 | 17.409 % |
c |    72907     37097      164 |   49223  3565763  7232186 |    95   508521    36360 11437046 | 17.411 % |
c |    72988     37122      164 |   49223  3565763  7232186 |    95   518521    36365 11437046 | 17.411 % |
c |    73062     37136      164 |   49222  3565688  7232036 |    95   528514    36374 11437046 | 17.413 % |
c |    73148     37161      164 |   49222  3565688  7232036 |    95   538514    36383 11437046 | 17.413 % |
c |    73216     37193      164 |   49221  3565617  7231894 |    95   548504    36390 11437046 | 17.414 % |
c |    73255     37213      164 |   49219  3565362  7231384 |    95   558498    36398 11437046 | 17.418 % |
c |    73323     37249      164 |   49219  3565362  7231384 |    95   568498    36410 11437046 | 17.418 % |
c |    73393     37275      164 |   49219  3565362  7231384 |    95   578498    36415 11437046 | 17.418 % |
c |    73434     37297      164 |   49219  3565362  7231384 |    96   341517    36419 11684027 | 17.418 % |
c |    73483     37321      164 |   49219  3565362  7231384 |    96   351517    36423 11684027 | 17.418 % |
c |    73542     37351      164 |   49214  3565164  7230988 |    96   361509    36431 11684027 | 17.426 % |
c |    73602     37375      164 |   49214  3564768  7230196 |    96   371485    36439 11684027 | 17.426 % |
c |    73686     37403      164 |   49214  3564768  7230196 |    96   381485    36447 11684027 | 17.426 % |
c |    73757     37432      164 |   49214  3564768  7230196 |    96   391485    36455 11684027 | 17.426 % |
c |    73826     37454      164 |   49212  3564668  7229996 |    96   401482    36466 11684027 | 17.430 % |
c |    73882     37476      164 |   49212  3564490  7229640 |    96   411479    36478 11684027 | 17.430 % |
c |    73958     37503      164 |   49212  3564490  7229640 |    96   421479    36493 11684027 | 17.430 % |
c |    73997     37541      164 |   49212  3564490  7229640 |    96   431479    36506 11684027 | 17.430 % |
c |    74090     37559      163 |   49212  3564490  7229640 |    96   441479    36520 11684027 | 17.430 % |
c |    74169     37582      163 |   49183  3558689  7218038 |    96   451369    36526 11684027 | 17.478 % |
c |    74232     37588      163 |   49183  3558689  7218038 |    96   461369    36530 11684027 | 17.478 % |
c |    74293     37602      163 |   49183  3558689  7218038 |    96   471369    36536 11684027 | 17.478 % |
c |    74375     37615      163 |   49182  3558614  7217888 |    96   481367    36542 11684027 | 17.480 % |
c |    74441     37632      163 |   49182  3558614  7217888 |    96   491367    36547 11684027 | 17.480 % |
c |    74506     37651      163 |   49182  3558614  7217888 |    96   501367    36553 11684027 | 17.480 % |
c |    74595     37662      163 |   49182  3558614  7217888 |    96   511367    36557 11684027 | 17.480 % |
c |    74670     37682      163 |   49182  3558614  7217888 |    96   521367    36567 11684027 | 17.480 % |
c |    74690     37711      163 |   49182  3558614  7217888 |    96   531367    36570 11684027 | 17.480 % |
c |    74735     37725      163 |   49179  3558461  7217582 |    96   541365    36575 11684027 | 17.485 % |
c |    74790     37738      163 |   49178  3558251  7217162 |    96   551364    36581 11684027 | 17.487 % |
c |    74804     37757      164 |   49178  3558171  7217002 |    96   561361    36584 11684027 | 17.487 % |
c |    74861     37767      164 |   49178  3558171  7217002 |    96   571361    36592 11684027 | 17.487 % |
c |    74931     37782      164 |   49178  3558171  7217002 |    96   581361    36602 11684027 | 17.487 % |
c |    74987     37801      164 |   49178  3558171  7217002 |    97   345499    36611 11929889 | 17.487 % |
c |    75057     37818      164 |   49178  3558171  7217002 |    97   355499    36616 11929889 | 17.487 % |
c |    75140     37836      163 |   49177  3558024  7216708 |    97   365494    36623 11929889 | 17.488 % |
c |    75225     37856      163 |   49177  3558024  7216708 |    97   375494    36631 11929889 | 17.488 % |
c |    75296     37867      163 |   49176  3557785  7216230 |    97   385488    36637 11929889 | 17.490 % |
c |    75398     37879      163 |   49175  3557684  7216028 |    97   395486    36646 11929889 | 17.492 % |
c |    75475     37904      163 |   49175  3557684  7216028 |    97   405486    36653 11929889 | 17.492 % |
c |    75503     37917      163 |   49174  3557583  7215826 |    97   415484    36661 11929889 | 17.493 % |
c |    75587     37933      163 |   49170  3557312  7215284 |    97   425469    36672 11929889 | 17.500 % |
c |    75644     37963      163 |   49170  3557312  7215284 |    97   435469    36676 11929889 | 17.500 % |
c |    75716     37973      163 |   49170  3557312  7215284 |    97   445469    36686 11929889 | 17.500 % |
c |    75764     37998      163 |   49170  3557312  7215284 |    97   455469    36691 11929889 | 17.500 % |
c |    75833     38022      163 |   49170  3557312  7215284 |    97   465469    36708 11929889 | 17.500 % |
c |    75904     38042      163 |   49170  3557312  7215284 |    97   475469    36711 11929889 | 17.500 % |
c |    75962     38061      163 |   49170  3557312  7215284 |    97   485469    36717 11929889 | 17.500 % |
c |    76028     38094      163 |   49169  3557206  7215072 |    97   495463    36723 11929889 | 17.502 % |
c |    76082     38109      163 |   49169  3557206  7215072 |    97   505463    36730 11929889 | 17.502 % |
c |    76150     38131      163 |   49168  3556983  7214626 |    97   515461    36735 11929889 | 17.503 % |
c |    76236     38141      163 |   49168  3556983  7214626 |    97   525461    36742 11929889 | 17.503 % |
c |    76295     38152      163 |   49168  3556983  7214626 |    97   535461    36746 11929889 | 17.503 % |
c |    76356     38164      163 |   49156  3556209  7213078 |    97   545411    36754 11929889 | 17.523 % |
c |    76432     38190      163 |   49156  3556209  7213078 |    97   555411    36760 11929889 | 17.523 % |
c |    76515     38198      163 |   49156  3556209  7213078 |    97   565411    36763 11929889 | 17.524 % |
c |    76599     38210      163 |   49156  3556209  7213078 |    97   575411    36765 11929889 | 17.523 % |
c |    76667     38238      163 |   49156  3556209  7213078 |    97   585411    36771 11929889 | 17.523 % |
c |    76730     38259      163 |   49156  3556209  7213078 |    97   595411    36776 11929889 | 17.523 % |
c |    76793     38270      163 |   49156  3556209  7213078 |    97   605411    36799 11929889 | 17.523 % |
c |    76866     38283      163 |   49156  3556209  7213078 |    97   615411    36802 11929889 | 17.523 % |
c |    76942     38311      163 |   49156  3556209  7213078 |    97   625411    36810 11929889 | 17.523 % |
c |    77015     38337      163 |   49156  3556209  7213078 |    97   635411    36812 11929889 | 17.523 % |
c |    77094     38346      163 |   49153  3556088  7212836 |    97   645388    36821 11929889 | 17.529 % |
c |    77171     38360      163 |   49153  3556088  7212836 |    97   655388    36833 11929889 | 17.529 % |
c |    77243     38397      163 |   49152  3555890  7212440 |    97   665381    36855 11929889 | 17.530 % |
c |    77326     38414      163 |   49152  3555890  7212440 |    97   675381    36864 11929889 | 17.530 % |
c |    77397     38433      163 |   49152  3555768  7212196 |    97   685381    36869 11929889 | 17.530 % |
c |    77488     38462      163 |   49149  3555768  7212196 |    97   695379    36883 11929889 | 17.535 % |
c |    77533     38501      163 |   49149  3555281  7211222 |    98   378970    36887 12256290 | 17.535 % |
c |    77604     38512      163 |   49148  3555182  7211024 |    98   388962    36895 12256290 | 17.537 % |
c |    77681     38545      163 |   49148  3555182  7211024 |    98   398962    36899 12256290 | 17.537 % |
c |    77706     38573      163 |   49148  3555182  7211024 |    98   408962    36905 12256290 | 17.537 % |
c |    77746     38583      163 |   49148  3555182  7211024 |    98   418962    36908 12256290 | 17.537 % |
c |    77792     38612      163 |   49148  3555182  7211024 |    98   428962    36918 12256290 | 17.537 % |
c |    77830     38635      163 |   49147  3554721  7210102 |    98   438960    36935 12256290 | 17.539 % |
c |    77881     38656      163 |   49147  3554721  7210102 |    98   448960    36938 12256290 | 17.539 % |
c |    77941     38679      163 |   49147  3554721  7210102 |    98   458960    36942 12256290 | 17.539 % |
c |    78021     38701      163 |   49147  3554721  7210102 |    98   468960    36946 12256290 | 17.539 % |
c |    78052     38737      163 |   49147  3554721  7210102 |    98   478960    36957 12256290 | 17.539 % |
c |    78121     38761      163 |   49147  3554721  7210102 |    98   488960    36965 12256290 | 17.539 % |
c |    78165     38788      163 |   49137  3553271  7207202 |    98   498928    36972 12256290 | 17.555 % |
c |    78219     38814      163 |   49137  3553271  7207202 |    98   508928    36978 12256290 | 17.555 % |
c |    78271     38828      163 |   49136  3553184  7207028 |    98   518924    36986 12256290 | 17.557 % |
c |    78341     38844      163 |   49136  3553184  7207028 |    98   528924    36988 12256290 | 17.557 % |
c |    78398     38859      163 |   49136  3553184  7207028 |    98   538924    36989 12256290 | 17.557 % |
c |    78432     38884      163 |   49136  3553184  7207028 |    98   548924    36994 12256290 | 17.557 % |
c |    78474     38900      163 |   49136  3553184  7207028 |    98   558924    37001 12256290 | 17.557 % |
c |    78514     38925      163 |   49136  3553184  7207028 |    98   568924    37006 12256290 | 17.557 % |
c |    78574     38948      163 |   49135  3553080  7206820 |    98   578918    37020 12256290 | 17.559 % |
c |    78619     38955      163 |   49135  3553080  7206820 |    98   588918    37028 12256290 | 17.559 % |
c |    78667     38956      163 |   49134  3553033  7206726 |    98   598913    37038 12256290 | 17.560 % |
c |    78729     38978      163 |   49134  3553033  7206726 |    98   608913    37047 12256290 | 17.560 % |
c |    78790     39012      163 |   49134  3553033  7206726 |    98   618913    37051 12256290 | 17.560 % |
c |    78829     39027      163 |   49134  3553033  7206726 |    99   355854    37062 12529349 | 17.560 % |
c |    78890     39053      163 |   49134  3553033  7206726 |    99   365854    37069 12529349 | 17.560 % |
c |    78950     39071      163 |   49134  3553033  7206726 |    99   375854    37081 12529349 | 17.560 % |
c |    78999     39099      163 |   49132  3552681  7206022 |    99   385846    37086 12529349 | 17.564 % |
c |    79046     39121      163 |   49131  3552605  7205870 |    99   395839    37095 12529349 | 17.565 % |
c |    79066     39135      163 |   49131  3552605  7205870 |    99   405839    37099 12529349 | 17.565 % |
c |    79118     39163      163 |   49131  3552605  7205870 |    99   415839    37105 12529349 | 17.565 % |
c |    79176     39187      163 |   49131  3552605  7205870 |    99   425839    37110 12529349 | 17.565 % |
c |    79237     39200      163 |   49131  3552605  7205870 |    99   435839    37116 12529349 | 17.565 % |
c |    79270     39222      163 |   49131  3552605  7205870 |    99   445839    37121 12529349 | 17.565 % |
c |    79333     39251      163 |   49130  3552429  7205518 |    99   455834    37125 12529349 | 17.567 % |
c |    79408     39276      163 |   49117  3551015  7202690 |    99   465768    37133 12529349 | 17.589 % |
c |    79487     39296      163 |   49117  3551015  7202690 |    99   475768    37137 12529349 | 17.589 % |
c |    79560     39320      163 |   49117  3551015  7202690 |    99   485768    37155 12529349 | 17.589 % |
c |    79605     39335      163 |   49116  3550859  7202378 |    99   495763    37160 12529349 | 17.591 % |
c |    79656     39373      163 |   49113  3550741  7202142 |    99   505758    37167 12529349 | 17.596 % |
c |    79718     39409      163 |   49113  3550564  7201788 |    99   515752    37169 12529349 | 17.596 % |
c |    79791     39415      163 |   49113  3550564  7201788 |    99   525752    37171 12529349 | 17.596 % |
c |    79850     39438      163 |   49112  3550475  7201610 |    99   535744    37176 12529349 | 17.597 % |
c |    79897     39452      163 |   49111  3550475  7201610 |    99   545743    37183 12529349 | 17.599 % |
c |    79948     39471      163 |   49111  3550361  7201382 |    99   555738    37188 12529349 | 17.599 % |
c |    80008     39501      163 |   49110  3550274  7201208 |    99   565735    37195 12529349 | 17.601 % |
c |    80083     39523      163 |   49110  3550274  7201208 |    99   575735    37203 12529349 | 17.601 % |
c |    80152     39545      163 |   49109  3550087  7200834 |    99   585727    37212 12529349 | 17.602 % |
c |    80240     39557      163 |   49109  3550087  7200834 |    99   595727    37214 12529349 | 17.602 % |
c |    80331     39582      163 |   49109  3550087  7200834 |    99   605727    37220 12529349 | 17.602 % |
c |    80389     39601      163 |   49109  3550087  7200834 |    99   615727    37222 12529349 | 17.602 % |
c |    80438     39638      163 |   49109  3550087  7200834 |   100   366216    37230 12788860 | 17.602 % |
c |    80482     39657      163 |   49109  3550087  7200834 |   100   376216    37239 12788860 | 17.602 % |
c |    80549     39681      163 |   49109  3550087  7200834 |   100   386216    37246 12788860 | 17.602 % |
c |    80608     39692      163 |   49109  3550087  7200834 |   100   396216    37251 12788860 | 17.602 % |
c |    80649     39700      163 |   49109  3550087  7200834 |   100   406216    37254 12788860 | 17.602 % |
c |    80694     39723      163 |   49109  3550087  7200834 |   100   416216    37256 12788860 | 17.602 % |
c |    80754     39737      163 |   49109  3550087  7200834 |   100   426216    37264 12788860 | 17.602 % |
c |    80830     39763      163 |   49109  3550087  7200834 |   100   436216    37270 12788860 | 17.602 % |
c |    80887     39775      163 |   49109  3550087  7200834 |   100   446216    37278 12788860 | 17.602 % |
c |    80945     39802      163 |   49109  3550087  7200834 |   100   456216    37286 12788860 | 17.602 % |
c |    80998     39813      163 |   49100  3549322  7199304 |   100   466176    37294 12788860 | 17.617 % |
c |    81018     39816      164 |   49100  3549322  7199304 |   100   476176    37297 12788860 | 17.618 % |
c |    81018     39828      164 |   49100  3549322  7199304 |   100   486176    37303 12788860 | 17.618 % |
c |    81089     39874      164 |   49099  3549197  7199054 |   100   496173    37307 12788860 | 17.619 % |
c |    81156     39892      164 |   49098  3548985  7198630 |   100   506171    37316 12788860 | 17.621 % |
c |    81212     39918      164 |   49097  3548985  7198630 |   100   516170    37323 12788860 | 17.622 % |
c |    81285     39931      164 |   49097  3548890  7198440 |   100   526169    37331 12788860 | 17.622 % |
c |    81336     39945      164 |   49097  3548890  7198440 |   100   536169    37336 12788860 | 17.622 % |
c |    81400     39972      164 |   49097  3548890  7198440 |   100   546169    37344 12788860 | 17.622 % |
c |    81484     39983      164 |   49096  3548682  7198024 |   100   556157    37353 12788860 | 17.624 % |
c |    81528     40012      164 |   49096  3548682  7198024 |   100   566157    37357 12788860 | 17.624 % |
c |    81570     40037      164 |   49096  3548682  7198024 |   100   576157    37360 12788860 | 17.624 % |
c |    81630     40076      164 |   49095  3548646  7197952 |   100   586152    37367 12788860 | 17.626 % |
c |    81706     40092      164 |   49095  3548646  7197952 |   100   596152    37374 12788860 | 17.626 % |
c |    81756     40120      164 |   49094  3548583  7197826 |   100   606149    37379 12788860 | 17.628 % |
c |    81818     40130      164 |   49093  3548583  7197826 |   100   616148    37385 12788860 | 17.629 % |
c |    81843     40156      164 |   49093  3548425  7197510 |   101   368527    37389 13046479 | 17.629 % |
c |    81843     40183      164 |   49093  3548425  7197510 |   101   378527    37395 13046479 | 17.629 % |
c |    81897     40200      164 |   49093  3548425  7197510 |   101   388527    37401 13046479 | 17.629 % |
c |    81951     40213      164 |   49092  3548350  7197360 |   101   398523    37404 13046479 | 17.631 % |
c |    82011     40250      164 |   49091  3548269  7197198 |   101   408521    37416 13046479 | 17.633 % |
c |    82088     40272      164 |   49088  3547708  7196076 |   101   418506    37429 13046479 | 17.638 % |
c |    82148     40302      164 |   49088  3547708  7196076 |   101   428506    37436 13046479 | 17.638 % |
c |    82182     40333      164 |   49088  3547708  7196076 |   101   438506    37445 13046479 | 17.638 % |
c |    82247     40344      164 |   49087  3547433  7195526 |   101   448505    37455 13046479 | 17.639 % |
c |    82308     40352      164 |   49086  3547318  7195296 |   101   458501    37457 13046479 | 17.641 % |
c |    82328     40357      164 |   49086  3547318  7195296 |   101   468501    37462 13046479 | 17.641 % |
c |    82371     40381      164 |   49085  3547188  7195036 |   101   478497    37465 13046479 | 17.643 % |
c |    82444     40406      164 |   49084  3547022  7194704 |   101   488483    37477 13046479 | 17.644 % |
c |    82506     40430      164 |   49083  3546894  7194448 |   101   498473    37487 13046479 | 17.646 % |
c |    82561     40460      164 |   49083  3546894  7194448 |   101   508473    37498 13046479 | 17.646 % |
c |    82619     40493      164 |   49083  3546894  7194448 |   101   518473    37515 13046479 | 17.646 % |
c |    82669     40517      164 |   49083  3546894  7194448 |   101   528473    37521 13046479 | 17.646 % |
c |    82736     40535      164 |   49083  3546894  7194448 |   101   538473    37527 13046479 | 17.646 % |
c |    82797     40548      164 |   49083  3546894  7194448 |   101   548473    37532 13046479 | 17.646 % |
c |    82824     40572      164 |   49083  3546894  7194448 |   101   558473    37537 13046479 | 17.646 % |
c |    82839     40599      164 |   49083  3546894  7194448 |   101   568473    37545 13046479 | 17.646 % |
c |    82890     40613      164 |   49082  3546805  7194270 |   101   578469    37557 13046479 | 17.648 % |
c |    82946     40630      164 |   49082  3546805  7194270 |   101   588469    37561 13046479 | 17.648 % |
c |    82993     40660      164 |   49079  3546717  7194094 |   101   598465    37567 13046479 | 17.653 % |
c |    83067     40688      164 |   49079  3546717  7194094 |   101   608465    37571 13046479 | 17.653 % |
c |    83140     40693      164 |   49076  3546249  7193158 |   101   618455    37577 13046479 | 17.658 % |
c |    83202     40710      164 |   49075  3545830  7192320 |   102   368150    37582 13306770 | 17.659 % |
c |    83230     40715      164 |   49075  3545830  7192320 |   102   378150    37591 13306770 | 17.659 % |
c |    83247     40754      164 |   49074  3545583  7191826 |   102   388142    37595 13306770 | 17.661 % |
c |    83302     40789      164 |   49073  3545395  7191450 |   102   398128    37604 13306770 | 17.663 % |
c |    83302     40800      164 |   49073  3545395  7191450 |   102   408128    37608 13306770 | 17.663 % |
c |    83312     40855      165 |   49073  3545395  7191450 |   102   418128    37611 13306770 | 17.663 % |
c |    83383     40884      165 |   49073  3545395  7191450 |   102   428128    37618 13306770 | 17.663 % |
c |    83419     40899      165 |   49073  3545395  7191450 |   102   438128    37626 13306770 | 17.663 % |
c |    83425     40917      165 |   49073  3545395  7191450 |   102   448128    37628 13306770 | 17.663 % |
c |    83470     40932      165 |   49072  3545184  7191028 |   102   458123    37636 13306770 | 17.664 % |
c |    83531     40953      165 |   49072  3545184  7191028 |   102   468123    37638 13306770 | 17.664 % |
c |    83557     40960      165 |   49072  3545184  7191028 |   102   478123    37641 13306770 | 17.664 % |
c |    83605     40983      165 |   49072  3545184  7191028 |   102   488123    37651 13306770 | 17.664 % |
c |    83657     41006      165 |   49072  3545184  7191028 |   102   498123    37661 13306770 | 17.664 % |
c |    83722     41041      165 |   49070  3545070  7190800 |   102   508120    37669 13306770 | 17.668 % |
c |    83764     41052      165 |   49070  3544785  7190230 |   102   518118    37675 13306770 | 17.668 % |
c |    83840     41081      165 |   49070  3544785  7190230 |   102   528118    37684 13306770 | 17.668 % |
c |    83891     41106      165 |   49070  3544785  7190230 |   102   538118    37687 13306770 | 17.668 % |
c |    83915     41131      165 |   49070  3544785  7190230 |   102   548118    37689 13306770 | 17.668 % |
c |    83980     41172      165 |   49070  3544785  7190230 |   102   558118    37695 13306770 | 17.668 % |
c |    84024     41175      165 |   49070  3544785  7190230 |   102   568118    37699 13306770 | 17.668 % |
c |    84099     41201      165 |   49070  3544785  7190230 |   102   578118    37706 13306770 | 17.668 % |
c |    84166     41217      165 |   49070  3544785  7190230 |   102   588118    37715 13306770 | 17.668 % |
c |    84241     41235      165 |   49070  3544785  7190230 |   102   598118    37721 13306770 | 17.668 % |
c |    84307     41260      165 |   49069  3544702  7190064 |   102   608110    37725 13306770 | 17.669 % |
c |    84362     41287      165 |   49069  3544702  7190064 |   102   618110    37733 13306770 | 17.670 % |
c |    84440     41305      165 |   49068  3544639  7189938 |   102   628104    37739 13306770 | 17.671 % |
c |    84509     41327      165 |   49068  3544639  7189938 |   103   372574    37747 13572300 | 17.671 % |
c |    84558     41334      165 |   49068  3544639  7189938 |   103   382574    37754 13572300 | 17.671 % |
c |    84620     41368      165 |   49067  3544507  7189674 |   103   392571    37762 13572300 | 17.673 % |
c |    84693     41400      165 |   49067  3544507  7189674 |   103   402571    37766 13572300 | 17.673 % |
c |    84743     41427      165 |   49067  3544507  7189674 |   103   412571    37775 13572300 | 17.673 % |
c |    84782     41450      165 |   49067  3544507  7189674 |   103   422571    37779 13572300 | 17.673 % |
c |    84853     41463      165 |   49067  3544507  7189674 |   103   432571    37788 13572300 | 17.673 % |
c |    84913     41498      165 |   49067  3544507  7189674 |   103   442571    37790 13572300 | 17.673 % |
c |    84980     41521      165 |   49067  3544507  7189674 |   103   452571    37798 13572300 | 17.673 % |
c |    85039     41541      165 |   49067  3544507  7189674 |   103   462571    37801 13572300 | 17.673 % |
c |    85078     41572      165 |   49066  3544351  7189362 |   103   472567    37802 13572300 | 17.675 % |
